Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2015/02/18,GOOG,GOOG,S,BATS,3740
2015/02/19,GOOG,GOOG,S,BATS,1961
2015/02/20,GOOG,GOOG,S,BATS,5843
2015/02/23,GOOG,GOOG,S,BATS,2123
2015/02/24,GOOG,GOOG,S,BATS,2236
2015/02/25,GOOG,GOOG,S,BATS,3253
2015/02/26,GOOG,GOOG,S,BATS,7050
2015/02/27,GOOG,GOOG,S,BATS,7945
2015/03/02,GOOG,GOOG,S,BATS,7082
2015/03/03,GOOG,GOOG,S,BATS,6036
2015/03/04,GOOG,GOOG,S,BATS,5942
2015/03/05,GOOG,GOOG,S,BATS,4641
2015/03/06,GOOG,GOOG,S,BATS,11352
2015/03/09,GOOG,GOOG,S,BATS,2845
2015/03/10,GOOG,GOOG,S,BATS,4249
2015/03/11,GOOG,GOOG,S,BATS,5430
2015/03/12,GOOG,GOOG,S,BATS,4890
2015/03/13,GOOG,GOOG,S,BATS,13043
2015/03/16,GOOG,GOOG,S,BATS,4161
2015/03/17,GOOG,GOOG,S,BATS,3217
2015/03/18,GOOG,GOOG,S,BATS,5542
2015/03/19,GOOG,GOOG,S,BATS,4392
2015/03/20,GOOG,GOOG,S,BATS,8577
2015/03/23,GOOG,GOOG,S,BATS,2703
2015/03/24,GOOG,GOOG,S,BATS,10229
2015/03/25,GOOG,GOOG,S,BATS,6114
2015/03/26,GOOG,GOOG,S,BATS,4906
2015/03/27,GOOG,GOOG,S,BATS,5286
2015/03/30,GOOG,GOOG,S,BATS,2983
2015/03/31,GOOG,GOOG,S,BATS,3980
2015/04/01,GOOG,GOOG,S,BATS,6554
2015/04/02,GOOG,GOOG,S,BATS,9632
2015/04/06,GOOG,GOOG,S,BATS,4826
2015/04/07,GOOG,GOOG,S,BATS,4049
2015/04/08,GOOG,GOOG,S,BATS,5173
2015/04/09,GOOG,GOOG,S,BATS,4626
2015/04/10,GOOG,GOOG,S,BATS,5200
2015/04/13,GOOG,GOOG,S,BATS,2353
2015/04/14,GOOG,GOOG,S,BATS,6495
2015/04/15,GOOG,GOOG,S,BATS,7071
2015/04/16,GOOG,GOOG,S,BATS,5058
2015/04/17,GOOG,GOOG,S,BATS,8115
2015/04/20,GOOG,GOOG,S,BATS,4106
2015/04/21,GOOG,GOOG,S,BATS,3282
2015/04/22,GOOG,GOOG,S,BATS,4490
2015/04/23,GOOG,GOOG,S,BATS,8960
2015/04/24,GOOG,GOOG,S,BATS,14258
2015/04/28,GOOG,GOOG,S,BATS,490
2015/04/29,GOOG,GOOG,S,BATS,1263
2015/04/30,GOOG,GOOG,S,BATS,3434
2015/05/01,GOOG,GOOG,S,BATS,4123
2015/05/04,GOOG,GOOG,S,BATS,2638
2015/05/05,GOOG,GOOG,S,BATS,3208
2015/05/06,GOOG,GOOG,S,BATS,2421
2015/05/07,GOOG,GOOG,S,BATS,3332
2015/05/08,GOOG,GOOG,S,BATS,4328
2015/05/11,GOOG,GOOG,S,BATS,3588
2015/05/12,GOOG,GOOG,S,BATS,4730
2015/05/13,GOOG,GOOG,S,BATS,2630
2015/05/14,GOOG,GOOG,S,BATS,4387
2015/05/15,GOOG,GOOG,S,BATS,4920
2015/05/18,GOOG,GOOG,S,BATS,2880
2015/05/19,GOOG,GOOG,S,BATS,3967
2015/05/20,GOOG,GOOG,S,BATS,3470
2015/05/21,GOOG,GOOG,S,BATS,3519
2015/05/22,GOOG,GOOG,S,BATS,3497
2015/05/26,GOOG,GOOG,S,BATS,3212
2015/05/27,GOOG,GOOG,S,BATS,3498
2015/05/28,GOOG,GOOG,S,BATS,2806
2015/05/29,GOOG,GOOG,S,BATS,5096
2015/06/01,GOOG,GOOG,S,BATS,3822
2015/06/02,GOOG,GOOG,S,BATS,4084
2015/06/03,GOOG,GOOG,S,BATS,4065
2015/06/04,GOOG,GOOG,S,BATS,5022
2015/06/05,GOOG,GOOG,S,BATS,3467
2015/06/08,GOOG,GOOG,S,BATS,4115
2015/06/09,GOOG,GOOG,S,BATS,3109
2015/06/10,GOOG,GOOG,S,BATS,4034
2015/06/11,GOOG,GOOG,S,BATS,3094
2015/06/12,GOOG,GOOG,S,BATS,3974
2015/06/15,GOOG,GOOG,S,BATS,2656
2015/06/16,GOOG,GOOG,S,BATS,2609
2015/06/17,GOOG,GOOG,S,BATS,3054
2015/06/18,GOOG,GOOG,S,BATS,5997
2015/06/19,GOOG,GOOG,S,BATS,9402
2015/06/22,GOOG,GOOG,S,BATS,3128
2015/06/23,GOOG,GOOG,S,BATS,6089
2015/06/24,GOOG,GOOG,S,BATS,2549
2015/06/25,GOOG,GOOG,S,BATS,3396
2015/06/26,GOOG,GOOG,S,BATS,3744
2015/06/29,GOOG,GOOG,S,BATS,11846
2015/06/30,GOOG,GOOG,S,BATS,2597
2015/07/01,GOOG,GOOG,S,BATS,3138
2015/07/02,GOOG,GOOG,S,BATS,5008
2015/07/06,GOOG,GOOG,S,BATS,2565
2015/07/07,GOOG,GOOG,S,BATS,3948
2015/07/08,GOOG,GOOG,S,BATS,3199
2015/07/09,GOOG,GOOG,S,BATS,3104
2015/07/10,GOOG,GOOG,S,BATS,6477
2015/07/13,GOOG,GOOG,S,BATS,4358
2015/07/14,GOOG,GOOG,S,BATS,6575
2015/07/15,GOOG,GOOG,S,BATS,4770
2015/07/16,GOOG,GOOG,S,BATS,13834
2015/07/17,GOOG,GOOG,S,BATS,32235
2015/07/20,GOOG,GOOG,S,BATS,9323
2015/07/21,GOOG,GOOG,S,BATS,7037
2015/07/22,GOOG,GOOG,S,BATS,8511
2015/07/23,GOOG,GOOG,S,BATS,8083
2015/07/24,GOOG,GOOG,S,BATS,8872
2015/07/27,GOOG,GOOG,S,BATS,3776
2015/07/28,GOOG,GOOG,S,BATS,3031
2015/07/29,GOOG,GOOG,S,BATS,2942
2015/07/30,GOOG,GOOG,S,BATS,3806
2015/07/31,GOOG,GOOG,S,BATS,3194
2015/08/03,GOOG,GOOG,S,BATS,3090
2015/08/04,GOOG,GOOG,S,BATS,2041
2015/08/05,GOOG,GOOG,S,BATS,3491
2015/08/06,GOOG,GOOG,S,BATS,2787
2015/08/07,GOOG,GOOG,S,BATS,5106
2015/08/10,GOOG,GOOG,S,BATS,2652
2015/08/11,GOOG,GOOG,S,BATS,8217
2015/08/12,GOOG,GOOG,S,BATS,6686
2015/08/13,GOOG,GOOG,S,BATS,4400
2015/08/14,GOOG,GOOG,S,BATS,4362
2015/08/17,GOOG,GOOG,S,BATS,1854
2015/08/18,GOOG,GOOG,S,BATS,1493
2015/08/19,GOOG,GOOG,S,BATS,4854
2015/08/20,GOOG,GOOG,S,BATS,3849
2015/08/21,GOOG,GOOG,S,BATS,6756
2015/08/24,GOOG,GOOG,S,BATS,5872
2015/08/25,GOOG,GOOG,S,BATS,3432
2015/08/26,GOOG,GOOG,S,BATS,4639
2015/08/27,GOOG,GOOG,S,BATS,5223
2015/08/28,GOOG,GOOG,S,BATS,5121
2015/08/31,GOOG,GOOG,S,BATS,2818
2015/09/01,GOOG,GOOG,S,BATS,5427
2015/09/02,GOOG,GOOG,S,BATS,4428
2015/09/03,GOOG,GOOG,S,BATS,4067
2015/09/04,GOOG,GOOG,S,BATS,4073
2015/09/08,GOOG,GOOG,S,BATS,3016
2015/09/09,GOOG,GOOG,S,BATS,2822
2015/09/10,GOOG,GOOG,S,BATS,3200
2015/09/11,GOOG,GOOG,S,BATS,4187
2015/09/14,GOOG,GOOG,S,BATS,1339
2015/09/15,GOOG,GOOG,S,BATS,3260
2015/09/16,GOOG,GOOG,S,BATS,2006
2015/09/17,GOOG,GOOG,S,BATS,5717
2015/09/18,GOOG,GOOG,S,BATS,7514
2015/09/21,GOOG,GOOG,S,BATS,2762
2015/09/22,GOOG,GOOG,S,BATS,5737
2015/09/23,GOOG,GOOG,S,BATS,2174
2015/09/24,GOOG,GOOG,S,BATS,4483
2015/09/25,GOOG,GOOG,S,BATS,7644
2015/09/28,GOOG,GOOG,S,BATS,5417
2015/09/29,GOOG,GOOG,S,BATS,4116
2015/09/30,GOOG,GOOG,S,BATS,2583
2015/10/01,GOOG,GOOG,S,BATS,2511
2015/10/02,GOOG,GOOG,S,BATS,4021
2015/10/05,GOOG,GOOG,S,BATS,2122
2015/10/06,GOOG,GOOG,S,BATS,2902
2015/10/07,GOOG,GOOG,S,BATS,3427
2015/10/08,GOOG,GOOG,S,BATS,4410
2015/10/09,GOOG,GOOG,S,BATS,4624
2015/10/12,GOOG,GOOG,S,BATS,1391
2015/10/13,GOOG,GOOG,S,BATS,2581
2015/10/14,GOOG,GOOG,S,BATS,3552
2015/10/15,GOOG,GOOG,S,BATS,4191
2015/10/16,GOOG,GOOG,S,BATS,3551
2015/10/19,GOOG,GOOG,S,BATS,1453
2015/10/20,GOOG,GOOG,S,BATS,2565
2015/10/21,GOOG,GOOG,S,BATS,1501
2015/10/22,GOOG,GOOG,S,BATS,5312
2015/10/23,GOOG,GOOG,S,BATS,14109
2015/10/26,GOOG,GOOG,S,BATS,3670
2015/10/27,GOOG,GOOG,S,BATS,2761
2015/10/28,GOOG,GOOG,S,BATS,2083
2015/10/29,GOOG,GOOG,S,BATS,1803
2015/10/30,GOOG,GOOG,S,BATS,3585
2015/11/02,GOOG,GOOG,S,BATS,1361
2015/11/03,GOOG,GOOG,S,BATS,1411
2015/11/04,GOOG,GOOG,S,BATS,1527
2015/11/05,GOOG,GOOG,S,BATS,2829
2015/11/06,GOOG,GOOG,S,BATS,2389
2015/11/09,GOOG,GOOG,S,BATS,2355
2015/11/10,GOOG,GOOG,S,BATS,1935
2015/11/11,GOOG,GOOG,S,BATS,2413
2015/11/12,GOOG,GOOG,S,BATS,2329
2015/11/13,GOOG,GOOG,S,BATS,5190
2015/11/16,GOOG,GOOG,S,BATS,1799
2015/11/17,GOOG,GOOG,S,BATS,1419
2015/11/18,GOOG,GOOG,S,BATS,2644
2015/11/19,GOOG,GOOG,S,BATS,1663
2015/11/20,GOOG,GOOG,S,BATS,9471
2015/11/23,GOOG,GOOG,S,BATS,4219
2015/11/24,GOOG,GOOG,S,BATS,4194
2015/11/25,GOOG,GOOG,S,BATS,1892
2015/11/27,GOOG,GOOG,S,BATS,2031
2015/11/30,GOOG,GOOG,S,BATS,1879
2015/12/01,GOOG,GOOG,S,BATS,3410
2015/12/02,GOOG,GOOG,S,BATS,4100
2015/12/03,GOOG,GOOG,S,BATS,4547
2015/12/04,GOOG,GOOG,S,BATS,5311
2015/12/07,GOOG,GOOG,S,BATS,2828
2015/12/08,GOOG,GOOG,S,BATS,2775
2015/12/09,GOOG,GOOG,S,BATS,4883
2015/12/10,GOOG,GOOG,S,BATS,3466
2015/12/11,GOOG,GOOG,S,BATS,6640
2015/12/14,GOOG,GOOG,S,BATS,2140
2015/12/15,GOOG,GOOG,S,BATS,2598
2015/12/16,GOOG,GOOG,S,BATS,3657
2015/12/17,GOOG,GOOG,S,BATS,2744
2015/12/18,GOOG,GOOG,S,BATS,4978
2015/12/21,GOOG,GOOG,S,BATS,2146
2015/12/22,GOOG,GOOG,S,BATS,1958
2015/12/23,GOOG,GOOG,S,BATS,3570
2015/12/24,GOOG,GOOG,S,BATS,1915
2015/12/28,GOOG,GOOG,S,BATS,4194
2015/12/29,GOOG,GOOG,S,BATS,6341
2015/12/30,GOOG,GOOG,S,BATS,2752
2015/12/31,GOOG,GOOG,S,BATS,5499
2016/01/04,GOOG,GOOG,S,BATS,2834
2016/01/05,GOOG,GOOG,S,BATS,1721
2016/01/06,GOOG,GOOG,S,BATS,2116
2016/01/07,GOOG,GOOG,S,BATS,3116
2016/01/08,GOOG,GOOG,S,BATS,4772
2016/01/11,GOOG,GOOG,S,BATS,2947
2016/01/12,GOOG,GOOG,S,BATS,1850
2016/01/13,GOOG,GOOG,S,BATS,2907
2016/01/14,GOOG,GOOG,S,BATS,3234
2016/01/15,GOOG,GOOG,S,BATS,2893
2016/01/19,GOOG,GOOG,S,BATS,1318
2016/01/20,GOOG,GOOG,S,BATS,3705
2016/01/21,GOOG,GOOG,S,BATS,2036
2016/01/22,GOOG,GOOG,S,BATS,2394
2016/01/25,GOOG,GOOG,S,BATS,1697
2016/01/26,GOOG,GOOG,S,BATS,875
2016/01/27,GOOG,GOOG,S,BATS,2335
2016/01/28,GOOG,GOOG,S,BATS,3502
2016/01/29,GOOG,GOOG,S,BATS,4949
2016/02/01,GOOG,GOOG,S,BATS,6315
2016/02/02,GOOG,GOOG,S,BATS,11175
2016/02/03,GOOG,GOOG,S,BATS,7556
2016/02/04,GOOG,GOOG,S,BATS,6919
2016/02/05,GOOG,GOOG,S,BATS,9151
2016/02/08,GOOG,GOOG,S,BATS,3417
2016/02/09,GOOG,GOOG,S,BATS,2779
2016/02/10,GOOG,GOOG,S,BATS,3068
2016/02/11,GOOG,GOOG,S,BATS,1952
2016/02/12,GOOG,GOOG,S,BATS,3349
2016/02/16,GOOG,GOOG,S,BATS,2310
2016/02/17,GOOG,GOOG,S,BATS,4279
2016/02/18,GOOG,GOOG,S,BATS,2022
2016/02/19,GOOG,GOOG,S,BATS,2541
2016/02/22,GOOG,GOOG,S,BATS,2790
2016/02/23,GOOG,GOOG,S,BATS,1395
2016/02/24,GOOG,GOOG,S,BATS,2281
2016/02/25,GOOG,GOOG,S,BATS,1689
2016/02/26,GOOG,GOOG,S,BATS,2906
2016/02/29,GOOG,GOOG,S,BATS,1731
2016/03/01,GOOG,GOOG,S,BATS,2457
2016/03/02,GOOG,GOOG,S,BATS,1034
2016/03/03,GOOG,GOOG,S,BATS,2214
2016/03/04,GOOG,GOOG,S,BATS,3143
2016/03/07,GOOG,GOOG,S,BATS,4165
2016/03/08,GOOG,GOOG,S,BATS,2469
2016/03/09,GOOG,GOOG,S,BATS,2884
2016/03/10,GOOG,GOOG,S,BATS,3082
2016/03/11,GOOG,GOOG,S,BATS,5581
2016/03/14,GOOG,GOOG,S,BATS,2668
2016/03/15,GOOG,GOOG,S,BATS,1731
2016/03/16,GOOG,GOOG,S,BATS,3334
2016/03/17,GOOG,GOOG,S,BATS,3304
2016/03/18,GOOG,GOOG,S,BATS,4077
2016/03/21,GOOG,GOOG,S,BATS,1705
2016/03/22,GOOG,GOOG,S,BATS,1646
2016/03/23,GOOG,GOOG,S,BATS,1008
2016/03/24,GOOG,GOOG,S,BATS,2935
2016/03/28,GOOG,GOOG,S,BATS,1086
2016/03/29,GOOG,GOOG,S,BATS,4507
2016/03/30,GOOG,GOOG,S,BATS,5889
2016/03/31,GOOG,GOOG,S,BATS,2947
2016/04/01,GOOG,GOOG,S,BATS,4355
2016/04/04,GOOG,GOOG,S,BATS,2025
2016/04/05,GOOG,GOOG,S,BATS,1846
2016/04/06,GOOG,GOOG,S,BATS,2876
2016/04/07,GOOG,GOOG,S,BATS,2973
2016/04/08,GOOG,GOOG,S,BATS,5885
2016/04/11,GOOG,GOOG,S,BATS,3406
2016/04/12,GOOG,GOOG,S,BATS,2711
2016/04/13,GOOG,GOOG,S,BATS,4261
2016/04/14,GOOG,GOOG,S,BATS,3403
2016/04/15,GOOG,GOOG,S,BATS,7013
2016/04/18,GOOG,GOOG,S,BATS,2952
2016/04/19,GOOG,GOOG,S,BATS,3021
2016/04/20,GOOG,GOOG,S,BATS,2154
2016/04/21,GOOG,GOOG,S,BATS,8596
2016/04/22,GOOG,GOOG,S,BATS,16264
2016/04/25,GOOG,GOOG,S,BATS,5558
2016/04/26,GOOG,GOOG,S,BATS,6256
2016/04/27,GOOG,GOOG,S,BATS,7968
2016/04/28,GOOG,GOOG,S,BATS,6958
2016/04/29,GOOG,GOOG,S,BATS,6246
2016/05/02,GOOG,GOOG,S,BATS,3243
2016/05/03,GOOG,GOOG,S,BATS,2167
2016/05/04,GOOG,GOOG,S,BATS,3264
2016/05/05,GOOG,GOOG,S,BATS,4489
2016/05/06,GOOG,GOOG,S,BATS,6872
2016/05/09,GOOG,GOOG,S,BATS,2806
2016/05/10,GOOG,GOOG,S,BATS,3713
2016/05/11,GOOG,GOOG,S,BATS,2529
2016/05/12,GOOG,GOOG,S,BATS,3554
2016/05/13,GOOG,GOOG,S,BATS,2226
2016/05/16,GOOG,GOOG,S,BATS,2400
2016/05/17,GOOG,GOOG,S,BATS,5310
2016/05/18,GOOG,GOOG,S,BATS,4404
2016/05/19,GOOG,GOOG,S,BATS,3686
2016/05/20,GOOG,GOOG,S,BATS,8690
2016/05/23,GOOG,GOOG,S,BATS,2854
2016/05/24,GOOG,GOOG,S,BATS,4939
2016/05/25,GOOG,GOOG,S,BATS,4319
2016/05/26,GOOG,GOOG,S,BATS,3215
2016/05/27,GOOG,GOOG,S,BATS,10011
2016/05/31,GOOG,GOOG,S,BATS,4008
2016/06/01,GOOG,GOOG,S,BATS,1702
2016/06/02,GOOG,GOOG,S,BATS,2854
2016/06/03,GOOG,GOOG,S,BATS,4882
2016/06/06,GOOG,GOOG,S,BATS,2594
2016/06/07,GOOG,GOOG,S,BATS,1417
2016/06/08,GOOG,GOOG,S,BATS,3516
2016/06/09,GOOG,GOOG,S,BATS,2853
2016/06/10,GOOG,GOOG,S,BATS,5416
2016/06/13,GOOG,GOOG,S,BATS,2603
2016/06/14,GOOG,GOOG,S,BATS,2713
2016/06/15,GOOG,GOOG,S,BATS,2126
2016/06/16,GOOG,GOOG,S,BATS,5213
2016/06/17,GOOG,GOOG,S,BATS,9550
2016/06/20,GOOG,GOOG,S,BATS,3473
2016/06/21,GOOG,GOOG,S,BATS,2880
2016/06/22,GOOG,GOOG,S,BATS,2676
2016/06/23,GOOG,GOOG,S,BATS,2967
2016/06/24,GOOG,GOOG,S,BATS,9996
2016/06/27,GOOG,GOOG,S,BATS,3882
2016/06/28,GOOG,GOOG,S,BATS,3396
2016/06/29,GOOG,GOOG,S,BATS,3731
2016/06/30,GOOG,GOOG,S,BATS,3015
2016/07/01,GOOG,GOOG,S,BATS,7237
2016/07/05,GOOG,GOOG,S,BATS,3053
2016/07/06,GOOG,GOOG,S,BATS,4634
2016/07/07,GOOG,GOOG,S,BATS,4045
2016/07/08,GOOG,GOOG,S,BATS,6564
2016/07/11,GOOG,GOOG,S,BATS,3428
2016/07/12,GOOG,GOOG,S,BATS,3601
2016/07/13,GOOG,GOOG,S,BATS,2878
2016/07/14,GOOG,GOOG,S,BATS,2858
2016/07/15,GOOG,GOOG,S,BATS,3515
2016/07/18,GOOG,GOOG,S,BATS,4627
2016/07/19,GOOG,GOOG,S,BATS,2289
2016/07/20,GOOG,GOOG,S,BATS,3752
2016/07/21,GOOG,GOOG,S,BATS,2821
2016/07/22,GOOG,GOOG,S,BATS,4795
2016/07/25,GOOG,GOOG,S,BATS,1946
2016/07/26,GOOG,GOOG,S,BATS,1901
2016/07/27,GOOG,GOOG,S,BATS,2503
2016/07/28,GOOG,GOOG,S,BATS,8314
2016/07/29,GOOG,GOOG,S,BATS,12759
2016/08/01,GOOG,GOOG,S,BATS,3550
2016/08/02,GOOG,GOOG,S,BATS,5103
2016/08/03,GOOG,GOOG,S,BATS,2700
2016/08/04,GOOG,GOOG,S,BATS,2444
2016/08/05,GOOG,GOOG,S,BATS,4754
2016/08/08,GOOG,GOOG,S,BATS,1723
2016/08/09,GOOG,GOOG,S,BATS,3655
2016/08/10,GOOG,GOOG,S,BATS,1934
2016/08/11,GOOG,GOOG,S,BATS,2261
2016/08/12,GOOG,GOOG,S,BATS,3394
2016/08/15,GOOG,GOOG,S,BATS,1906
2016/08/16,GOOG,GOOG,S,BATS,2429
2016/08/17,GOOG,GOOG,S,BATS,2029
2016/08/18,GOOG,GOOG,S,BATS,3104
2016/08/19,GOOG,GOOG,S,BATS,4309
2016/08/22,GOOG,GOOG,S,BATS,2553
2016/08/23,GOOG,GOOG,S,BATS,1382
2016/08/24,GOOG,GOOG,S,BATS,2066
2016/08/25,GOOG,GOOG,S,BATS,3476
2016/08/26,GOOG,GOOG,S,BATS,4922
2016/08/29,GOOG,GOOG,S,BATS,1897
2016/08/30,GOOG,GOOG,S,BATS,2303
2016/08/31,GOOG,GOOG,S,BATS,1667
2016/09/01,GOOG,GOOG,S,BATS,2176
2016/09/02,GOOG,GOOG,S,BATS,3585
2016/09/06,GOOG,GOOG,S,BATS,2958
2016/09/07,GOOG,GOOG,S,BATS,1611
2016/09/08,GOOG,GOOG,S,BATS,2607
2016/09/09,GOOG,GOOG,S,BATS,5642
2016/09/12,GOOG,GOOG,S,BATS,2173
2016/09/13,GOOG,GOOG,S,BATS,2711
2016/09/14,GOOG,GOOG,S,BATS,2656
2016/09/15,GOOG,GOOG,S,BATS,3001
2016/09/16,GOOG,GOOG,S,BATS,3042
2016/09/19,GOOG,GOOG,S,BATS,2675
2016/09/20,GOOG,GOOG,S,BATS,2303
2016/09/21,GOOG,GOOG,S,BATS,2551
2016/09/22,GOOG,GOOG,S,BATS,3577
2016/09/23,GOOG,GOOG,S,BATS,5525
2016/09/26,GOOG,GOOG,S,BATS,3193
2016/09/27,GOOG,GOOG,S,BATS,2265
2016/09/28,GOOG,GOOG,S,BATS,2581
2016/09/29,GOOG,GOOG,S,BATS,3126
2016/09/30,GOOG,GOOG,S,BATS,3180
2016/10/03,GOOG,GOOG,S,BATS,2103
2016/10/04,GOOG,GOOG,S,BATS,2955
2016/10/05,GOOG,GOOG,S,BATS,1429
2016/10/06,GOOG,GOOG,S,BATS,2734
2016/10/07,GOOG,GOOG,S,BATS,3628
2016/10/10,GOOG,GOOG,S,BATS,2638
2016/10/11,GOOG,GOOG,S,BATS,2376
2016/10/12,GOOG,GOOG,S,BATS,1265
2016/10/13,GOOG,GOOG,S,BATS,2561
2016/10/14,GOOG,GOOG,S,BATS,2523
2016/10/17,GOOG,GOOG,S,BATS,1378
2016/10/18,GOOG,GOOG,S,BATS,4417
2016/10/19,GOOG,GOOG,S,BATS,2746
2016/10/20,GOOG,GOOG,S,BATS,1774
2016/10/21,GOOG,GOOG,S,BATS,3511
2016/10/24,GOOG,GOOG,S,BATS,3303
2016/10/25,GOOG,GOOG,S,BATS,1033
2016/10/26,GOOG,GOOG,S,BATS,1009
2016/10/27,GOOG,GOOG,S,BATS,4513
2016/10/28,GOOG,GOOG,S,BATS,8303
2016/10/31,GOOG,GOOG,S,BATS,2794
2016/11/01,GOOG,GOOG,S,BATS,2510
2016/11/02,GOOG,GOOG,S,BATS,2462
2016/11/03,GOOG,GOOG,S,BATS,3253
2016/11/04,GOOG,GOOG,S,BATS,2591
2016/11/07,GOOG,GOOG,S,BATS,2455
2016/11/08,GOOG,GOOG,S,BATS,1955
2016/11/09,GOOG,GOOG,S,BATS,1538
2016/11/10,GOOG,GOOG,S,BATS,5437
2016/11/11,GOOG,GOOG,S,BATS,4709
2016/11/14,GOOG,GOOG,S,BATS,2506
2016/11/15,GOOG,GOOG,S,BATS,2271
2016/11/16,GOOG,GOOG,S,BATS,1845
2016/11/17,GOOG,GOOG,S,BATS,2993
2016/11/18,GOOG,GOOG,S,BATS,2974
2016/11/21,GOOG,GOOG,S,BATS,2191
2016/11/22,GOOG,GOOG,S,BATS,1297
2016/11/23,GOOG,GOOG,S,BATS,2474
2016/11/25,GOOG,GOOG,S,BATS,1030
2016/11/28,GOOG,GOOG,S,BATS,1928
2016/11/29,GOOG,GOOG,S,BATS,1361
2016/11/30,GOOG,GOOG,S,BATS,1759
2016/12/01,GOOG,GOOG,S,BATS,4532
2016/12/02,GOOG,GOOG,S,BATS,2872
2016/12/05,GOOG,GOOG,S,BATS,921
2016/12/06,GOOG,GOOG,S,BATS,813
2016/12/07,GOOG,GOOG,S,BATS,1325
2016/12/08,GOOG,GOOG,S,BATS,1138
2016/12/09,GOOG,GOOG,S,BATS,3272
2016/12/12,GOOG,GOOG,S,BATS,1855
2016/12/13,GOOG,GOOG,S,BATS,2496
2016/12/14,GOOG,GOOG,S,BATS,1227
2016/12/15,GOOG,GOOG,S,BATS,1497
2016/12/16,GOOG,GOOG,S,BATS,1426
2016/12/19,GOOG,GOOG,S,BATS,740
2016/12/20,GOOG,GOOG,S,BATS,604
2016/12/21,GOOG,GOOG,S,BATS,793
2016/12/22,GOOG,GOOG,S,BATS,583
2016/12/23,GOOG,GOOG,S,BATS,822
2016/12/27,GOOG,GOOG,S,BATS,628
2016/12/28,GOOG,GOOG,S,BATS,713
2016/12/29,GOOG,GOOG,S,BATS,629
2016/12/30,GOOG,GOOG,S,BATS,1577
2017/01/03,GOOG,GOOG,S,BATS,1633
2017/01/04,GOOG,GOOG,S,BATS,774
2017/01/05,GOOG,GOOG,S,BATS,1023
2017/01/06,GOOG,GOOG,S,BATS,2773
2017/01/09,GOOG,GOOG,S,BATS,828
2017/01/10,GOOG,GOOG,S,BATS,836
2017/01/11,GOOG,GOOG,S,BATS,489
2017/01/12,GOOG,GOOG,S,BATS,1261
2017/01/13,GOOG,GOOG,S,BATS,1940
2017/01/17,GOOG,GOOG,S,BATS,1020
2017/01/18,GOOG,GOOG,S,BATS,370
2017/01/19,GOOG,GOOG,S,BATS,752
2017/01/20,GOOG,GOOG,S,BATS,1635
2017/01/23,GOOG,GOOG,S,BATS,1433
2017/01/24,GOOG,GOOG,S,BATS,1164
2017/01/25,GOOG,GOOG,S,BATS,1025
2017/01/26,GOOG,GOOG,S,BATS,2437
2017/01/27,GOOG,GOOG,S,BATS,4850
2017/01/30,GOOG,GOOG,S,BATS,3237
2017/01/31,GOOG,GOOG,S,BATS,1687
2017/02/01,GOOG,GOOG,S,BATS,1804
2017/02/02,GOOG,GOOG,S,BATS,1225
2017/02/03,GOOG,GOOG,S,BATS,2213
2017/02/06,GOOG,GOOG,S,BATS,1106
2017/02/07,GOOG,GOOG,S,BATS,1552
2017/02/08,GOOG,GOOG,S,BATS,898
2017/02/09,GOOG,GOOG,S,BATS,626
2017/02/10,GOOG,GOOG,S,BATS,1319
2017/02/13,GOOG,GOOG,S,BATS,1297
2017/02/14,GOOG,GOOG,S,BATS,1515
2017/02/15,GOOG,GOOG,S,BATS,668
2017/02/16,GOOG,GOOG,S,BATS,2360
2017/02/17,GOOG,GOOG,S,BATS,1448
2017/02/21,GOOG,GOOG,S,BATS,1877
2017/02/22,GOOG,GOOG,S,BATS,1185
2017/02/23,GOOG,GOOG,S,BATS,1898
2017/02/24,GOOG,GOOG,S,BATS,1480
2017/02/27,GOOG,GOOG,S,BATS,873
2017/02/28,GOOG,GOOG,S,BATS,1332
2017/03/01,GOOG,GOOG,S,BATS,2106
2017/03/02,GOOG,GOOG,S,BATS,743
2017/03/03,GOOG,GOOG,S,BATS,3320
2017/03/06,GOOG,GOOG,S,BATS,957
2017/03/07,GOOG,GOOG,S,BATS,1284
2017/03/08,GOOG,GOOG,S,BATS,2070
2017/03/09,GOOG,GOOG,S,BATS,1987
2017/03/10,GOOG,GOOG,S,BATS,1744
2017/03/13,GOOG,GOOG,S,BATS,2057
2017/03/14,GOOG,GOOG,S,BATS,899
2017/03/15,GOOG,GOOG,S,BATS,1508
2017/03/16,GOOG,GOOG,S,BATS,3387
2017/03/17,GOOG,GOOG,S,BATS,2926
2017/03/20,GOOG,GOOG,S,BATS,1419
2017/03/21,GOOG,GOOG,S,BATS,3020
2017/03/22,GOOG,GOOG,S,BATS,1629
2017/03/23,GOOG,GOOG,S,BATS,4535
2017/03/24,GOOG,GOOG,S,BATS,2904
2017/03/27,GOOG,GOOG,S,BATS,2489
2017/03/28,GOOG,GOOG,S,BATS,2681
2017/03/29,GOOG,GOOG,S,BATS,2314
2017/03/30,GOOG,GOOG,S,BATS,1138
2017/03/31,GOOG,GOOG,S,BATS,2718
2017/04/03,GOOG,GOOG,S,BATS,2461
2017/04/04,GOOG,GOOG,S,BATS,1747
2017/04/05,GOOG,GOOG,S,BATS,2574
2017/04/06,GOOG,GOOG,S,BATS,1472
