Trade Date,Options Class,Underlying,Product Type,Exchange,Volume
2014/10/20,AAPL,AAPL,S,BATS,104863
2014/10/21,AAPL,AAPL,S,BATS,97579
2014/10/22,AAPL,AAPL,S,BATS,76022
2014/10/23,AAPL,AAPL,S,BATS,51760
2014/10/24,AAPL,AAPL,S,BATS,50385
2014/10/27,AAPL,AAPL,S,BATS,36264
2014/10/28,AAPL,AAPL,S,BATS,43279
2014/10/29,AAPL,AAPL,S,BATS,44923
2014/10/30,AAPL,AAPL,S,BATS,40305
2014/10/31,AAPL,AAPL,S,BATS,65739
2014/11/03,AAPL,AAPL,S,BATS,60523
2014/11/04,AAPL,AAPL,S,BATS,36195
2014/11/05,AAPL,AAPL,S,BATS,51106
2014/11/06,AAPL,AAPL,S,BATS,63050
2014/11/07,AAPL,AAPL,S,BATS,44814
2014/11/10,AAPL,AAPL,S,BATS,32331
2014/11/11,AAPL,AAPL,S,BATS,32792
2014/11/12,AAPL,AAPL,S,BATS,54181
2014/11/13,AAPL,AAPL,S,BATS,92636
2014/11/14,AAPL,AAPL,S,BATS,56910
2014/11/17,AAPL,AAPL,S,BATS,63649
2014/11/18,AAPL,AAPL,S,BATS,51481
2014/11/19,AAPL,AAPL,S,BATS,42432
2014/11/20,AAPL,AAPL,S,BATS,49872
2014/11/21,AAPL,AAPL,S,BATS,59519
2014/11/24,AAPL,AAPL,S,BATS,53055
2014/11/25,AAPL,AAPL,S,BATS,72590
2014/11/26,AAPL,AAPL,S,BATS,43250
2014/11/28,AAPL,AAPL,S,BATS,25414
2014/12/01,AAPL,AAPL,S,BATS,99805
2014/12/02,AAPL,AAPL,S,BATS,75169
2014/12/03,AAPL,AAPL,S,BATS,45409
2014/12/04,AAPL,AAPL,S,BATS,37159
2014/12/05,AAPL,AAPL,S,BATS,45642
2014/12/08,AAPL,AAPL,S,BATS,82121
2014/12/09,AAPL,AAPL,S,BATS,65810
2014/12/10,AAPL,AAPL,S,BATS,54769
2014/12/11,AAPL,AAPL,S,BATS,43679
2014/12/12,AAPL,AAPL,S,BATS,111941
2014/12/15,AAPL,AAPL,S,BATS,146366
2014/12/16,AAPL,AAPL,S,BATS,100963
2014/12/17,AAPL,AAPL,S,BATS,70743
2014/12/18,AAPL,AAPL,S,BATS,69186
2014/12/19,AAPL,AAPL,S,BATS,56930
2014/12/22,AAPL,AAPL,S,BATS,38169
2014/12/23,AAPL,AAPL,S,BATS,33820
2014/12/24,AAPL,AAPL,S,BATS,14991
2014/12/26,AAPL,AAPL,S,BATS,53051
2014/12/29,AAPL,AAPL,S,BATS,33646
2014/12/30,AAPL,AAPL,S,BATS,39781
2014/12/31,AAPL,AAPL,S,BATS,55451
2015/01/02,AAPL,AAPL,S,BATS,116889
2015/01/05,AAPL,AAPL,S,BATS,96984
2015/01/06,AAPL,AAPL,S,BATS,118254
